,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2457,"('sociale', 2)","('police', 2)","('judiciaire', 2)","('premier', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('complété', 1)","('rédigée', 1)","('peuvent', 1)","('être', 1)","('investis', 1)","('pouvoirs', 1)","('condition', 1)","('définies', 1)","('décret', 1)","('inspire', 1)","('recommandation', 1)","('commission', 1)","('enquête', 1)","('relative', 1)","('lutte', 1)","('contre', 1)","('fraudes', 1)","('prestations', 1)","('convient', 1)","('conférer', 1)","('agent', 1)","('protection', 1)","('prérogatives', 1)"
2458,"('prestations', 3)","('date', 2)","('mot', 2)","('montant', 2)","('cinq', 2)","('dernières', 2)","('années', 2)","('onzième', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('modifié', 1)","('janvier', 1)","('remplacée', 1)","('juillet', 1)","('après', 1)","('espèces', 1)","('servies', 1)","('insérés', 1)","('cours', 1)","('inspire', 1)","('recommandation', 1)","('commission', 1)","('enquête', 1)","('relative', 1)","('lutte', 1)","('contre', 1)","('fraudes', 1)","('prévoit', 1)"
2459,"('dématérialisation', 2)","('prescription', 2)","('relative', 2)","('soins', 2)","('prestations', 2)","('dispensation', 1)","('produits', 1)","('vocation', 1)","('être', 1)","('pris', 1)","('charge', 1)","('assurance', 1)","('maladie', 1)","('effective', 1)","('plus', 1)","('tard', 1)","('décembre', 1)","('inspire', 1)","('recommandation', 1)","('commission', 1)","('enquête', 1)","('lutte', 1)","('contre', 1)","('fraudes', 1)","('prévu', 1)","('finaliser', 1)","('feuilles', 1)","('médicaments', 1)","('transport', 1)","('sanitaires', 1)"
2460,"('santé', 2)","('ordre', 2)","('dont', 2)","('après', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('inséré', 1)","('rédigé', 1)","('professionnel', 1)","('sollicitant', 1)","('remboursement', 1)","('inscrit', 1)","('tableau', 1)","('dépend', 1)","('inspire', 1)","('recommandation', 1)","('commission', 1)","('enquête', 1)","('relative', 1)","('lutte', 1)","('contre', 1)","('fraudes', 1)","('prestations', 1)","('prévu', 1)","('conditionner', 1)","('remboursements', 1)","('assurance', 1)","('maladie', 1)"
2461,"('prestations', 3)","('délivrées', 1)","('sécurité', 1)","('sociale', 1)","('versées', 1)","('comptes', 1)","('bancaires', 1)","('domiciliés', 1)","('france', 1)","('défaut', 1)","('autre', 1)","('état', 1)","('membre', 1)","('union', 1)","('européenne', 1)","('condition', 1)","('fixées', 1)","('inspire', 1)","('recommandation', 1)","('commission', 1)","('enquête', 1)","('relative', 1)","('lutte', 1)","('contre', 1)","('fraude', 1)","('prévoit', 1)","('améliorer', 1)","('vérification', 1)","('identité', 1)","('existence', 1)"
2462,"('participation', 6)","('article', 6)","('passage', 4)","('patient', 4)","('urgences', 3)","('urgence', 3)","('frais', 2)","('occasionnés', 2)","('programmé', 2)","('montant', 2)","('forfaitaire', 2)","('union', 2)","('nationale', 2)","('assurance', 2)","('maladie', 2)","('cette', 2)","('être', 2)","('ca', 2)","('service', 2)","('assurés', 2)","('ticket', 2)","('modérateur', 2)","('actuellement', 2)","('forfait', 2)","('femmes', 2)","('enceintes', 2)","('substituer', 1)","('deux', 1)","('alinéas', 1)","('suivants', 1)"
2463,"('recherche', 7)","('prix', 7)","('santé', 5)","('public', 5)","('développement', 5)","('i', 4)","('etat', 4)","('entreprises', 3)","('produits', 3)","('médicaments', 3)","('investissements', 3)","('r', 3)","('amp', 3)","('définition', 3)","('financement', 3)","('article', 2)","('sécurité', 2)","('sociale', 2)","('bi', 2)","('comité', 2)","('première', 2)","('montant', 2)","('dont', 2)","('pris', 2)","('réalisés', 2)","('prendre', 2)","('contre', 2)","('publique', 2)","('scientifiques', 2)","('part', 2)"
2464,"('réforme', 3)","('supprimer', 1)","('alinéas', 1)","('vise', 1)","('revenir', 1)","('report', 1)","('ticket', 1)","('modérateur', 1)","('psychiatrie', 1)","('cette', 1)","('prévue', 1)","('financement', 1)","('sécurité', 1)","('sociale', 1)","('objectif', 1)","('simplification', 1)","('niveau', 1)","('national', 1)","('tarifs', 1)","('journaliers', 1)","('prestations', 1)","('si', 1)","('comprenons', 1)","('crise', 1)","('sanitaire', 1)","('liée', 1)","('a', 1)","('pu', 1)","('ralentir', 1)","('travaux', 1)"
2465,"('ensemble', 3)","('familles', 3)","('quel', 2)","('paternité', 2)","('égalité', 2)","('plus', 2)","('après', 1)","('insérer', 1)","('deux', 1)","('alinéas', 1)","('suivants', 1)","('disposition', 1)","('applicables', 1)","('genre', 1)","('orientation', 1)","('sexuelle', 1)","('personne', 1)","('mode', 1)","('conception', 1)","('enfant', 1)","('vise', 1)","('faire', 1)","('bénéficier', 1)","('compris', 1)","('effet', 1)","('apparaît', 1)","('raisons', 1)","('évidentes', 1)","('droits', 1)","('sociaux', 1)"
2466,"('accouchement', 4)","('entretien', 3)","('après', 3)","('santé', 2)","('postnatal', 2)","('précoce', 2)","('proposé', 2)","('deux', 2)","('mois', 2)","('dépression', 2)","('accompagner', 2)","('parent', 2)","('femmes', 2)","('ha', 2)","('important', 2)","('prise', 2)","('charge', 2)","('retour', 2)","('article', 1)","('code', 1)","('publique', 1)","('complété', 1)","('rédigé', 1)","('systématiquement', 1)","('réalisé', 1)","('médecin', 1)","('suivent', 1)","('prévenir', 1)","('postpartum', 1)","('aujourd', 1)"
2467,"('article', 29)","('i', 9)","('b', 7)","('ii', 5)","('code', 4)","('premier', 4)","('relative', 4)","('a', 3)","('titre', 3)","('iii', 3)","('livre', 3)","('chapitre', 3)","('janvier', 3)","('portant', 3)","('disposition', 3)","('statutaires', 3)","('fonction', 3)","('publique', 3)","('paternité', 3)","('section', 2)","('bi', 2)","('parenté', 2)","('cette', 2)","('proposition', 2)","('égalité', 2)","('plus', 2)","('avant', 1)","('insérer', 1)","('alinéas', 1)","('suivants', 1)"
2468,"('article', 4)","('zone', 4)","('entreprises', 4)","('dispositif', 4)","('code', 3)","('développement', 3)","('zdp', 3)","('i', 2)","('sécurité', 2)","('sociale', 2)","('prioritaire', 2)","('créé', 2)","('surcoûts', 2)","('liés', 2)","('agit', 2)","('part', 2)","('économique', 2)","('création', 2)","('premier', 1)","('après', 1)","('impôts', 1)","('insérés', 1)","('mot', 1)","('définies', 1)","('septdecies', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('concurrence', 1)"
2469,"('article', 5)","('ressources', 4)","('santé', 4)","('consultation', 4)","('place', 3)","('établissements', 3)","('comité', 3)","('mentionnés', 2)","('allocation', 2)","('activités', 2)","('financement', 2)","('mise', 2)","('leurs', 2)","('hospitalisation', 2)","('publique', 2)","('privée', 2)","('dépenses', 2)","('objectif', 2)","('national', 2)","('niveau', 2)","('après', 1)","('première', 1)","('deuxième', 1)","('insérée', 1)","('rédigée', 1)","('titre', 1)","('consulté', 1)","('montant', 1)","('objectifs', 1)","('autres', 1)"
2470,"('financement', 5)","('maternité', 4)","('territoire', 4)","('indicateurs', 4)","('soins', 4)","('dotation', 3)","('populationnelle', 3)","('renouvellement', 3)","('périnatalité', 3)","('nécessaires', 3)","('charge', 3)","('doit', 3)","('chaque', 3)","('territoires', 3)","('doivent', 3)","('être', 3)","('population', 3)","('fois', 3)","('engagement', 2)","('santé', 2)","('schémas', 2)","('prise', 2)","('distance', 2)","('définir', 2)","('accès', 2)","('permettre', 2)","('femmes', 2)","('outils', 2)","('répondre', 2)","('spécifiques', 2)"
2471,"('allocation', 4)","('droit', 3)","('invalidité', 3)","('article', 2)","('sécurité', 2)","('sociale', 2)","('supplémentaire', 2)","('assurés', 2)","('après', 1)","('insérer', 1)","('suivant', 1)","('bi', 1)","('premier', 1)","('code', 1)","('rédigé', 1)","('organisme', 1)","('sert', 1)","('assuré', 1)","('avantage', 1)","('visé', 1)","('étudie', 1)","('informe', 1)","('possibilité', 1)","('bénéficier', 1)","('ensuite', 1)","('liquidée', 1)","('servie', 1)","('demande', 1)","('expresse', 1)","('intéressé', 1)"
2472,"('travail', 5)","('employeur', 5)","('article', 4)","('code', 4)","('charge', 4)","('salariés', 4)","('remboursement', 4)","('transport', 4)","('prendre', 3)","('coût', 3)","('titre', 3)","('avantages', 3)","('obligatoire', 3)","('a', 3)","('cette', 3)","('ca', 2)","('mêmes', 2)","('perte', 2)","('recettes', 2)","('compensée', 2)","('due', 2)","('concurrence', 2)","('droits', 2)","('mentionnés', 2)","('général', 2)","('employeurs', 2)","('frais', 2)","('public', 2)","('leurs', 2)","('crise', 2)"
2473,"('a', 4)","('charge', 4)","('article', 3)","('code', 3)","('travail', 3)","('barème', 3)","('kilométrique', 3)","('trajets', 3)","('employeur', 3)","('possibilité', 3)","('frais', 3)","('après', 2)","('covoiturage', 2)","('trajet', 2)","('perte', 2)","('recettes', 2)","('compensée', 2)","('due', 2)","('concurrence', 2)","('droits', 2)","('mentionnés', 2)","('général', 2)","('quotidiens', 2)","('lieu', 2)","('doit', 2)","('transport', 2)","('jour', 2)","('réaliser', 2)","('crise', 2)","('certains', 2)"
2474,"('santé', 5)","('article', 4)","('établissements', 4)","('cette', 4)","('financement', 4)","('réforme', 4)","('janvier', 3)","('sécurité', 3)","('sociale', 3)","('psychiatrie', 3)","('a', 3)","('mise', 3)","('période', 3)","('entrent', 2)","('vigueur', 2)","('code', 2)","('soins', 2)","('disposition', 2)","('année', 2)","('lutte', 2)","('contre', 2)","('épidémie', 2)","('évidemment', 2)","('œuvre', 2)","('gestion', 2)","('crise', 2)","('ni', 2)","('après', 1)","('insérer', 1)","('deux', 1)"
2475,"('mesures', 5)","('isolement', 3)","('libertés', 3)","('après', 2)","('mêmes', 2)","('décision', 2)","('contention', 2)","('lorsque', 2)","('nécessaire', 2)","('pourraient', 2)","('sans', 2)","('juge', 2)","('renouvelée', 1)","('rédiger', 1)","('fin', 1)","('seconde', 1)","('fois', 1)","('durée', 1)","('douze', 1)","('heures', 1)","('condition', 1)","('selon', 1)","('modalités', 1)","('conseil', 1)","('constitutionnel', 1)","('a', 1)","('permis', 1)","('rappeler', 1)","('nature', 1)","('porter', 1)"
2476,"('date', 6)","('décembre', 4)","('établissements', 4)","('remplacée', 3)","('janvier', 3)","('cette', 3)","('modèle', 3)","('alinéas', 2)","('a', 2)","('crise', 2)","('santé', 2)","('patient', 2)","('tous', 2)","('actuel', 2)","('mise', 2)","('œuvre', 2)","('réforme', 2)","('totalement', 2)","('gestion', 2)","('comptables', 2)","('acteurs', 2)","('substituer', 1)","('quatre', 1)","('suivants', 1)","('ii', 1)","('e', 1)","('premier', 1)","('fin', 1)","('b', 1)","('iv', 1)"
2477,"('maisons', 4)","('naissance', 4)","('pratiquent', 2)","('tier', 2)","('payant', 2)","('article', 2)","('structure', 2)","('compléter', 1)","('suivante', 1)","('mécanisme', 1)","('mentionné', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('prévoit', 1)","('généralisation', 1)","('montée', 1)","('charge', 1)","('progressive', 1)","('alternative', 1)","('sécurisée', 1)","('maternités', 1)","('effet', 1)","('proposent', 1)","('accompagnement', 1)","('global', 1)","('unique', 1)","('sécurisé', 1)","('femmes', 1)","('enceintes', 1)"
2478,"('maternité', 5)","('engagement', 3)","('gouvernement', 2)","('implémentation', 2)","('mesures', 2)","('maternités', 2)","('sécurité', 2)","('territoire', 2)","('dispositif', 2)","('remet', 1)","('parlement', 1)","('délai', 1)","('six', 1)","('mois', 1)","('compter', 1)","('promulgation', 1)","('présente', 1)","('identifier', 1)","('prendre', 1)","('faciliter', 1)","('élaboration', 1)","('relative', 1)","('organisation', 1)","('transformation', 1)","('système', 1)","('santé', 1)","('travaux', 1)","('cours', 1)","('moderniser', 1)","('régime', 1)"
2479,"('période', 4)","('jours', 4)","('consécutifs', 3)","('calendaires', 2)","('rédaction', 2)","('remplacer', 2)","('paternité', 2)","('pendant', 2)","('après', 1)","('deux', 1)","('occurrence', 1)","('insérer', 1)","('mot', 1)","('présente', 1)","('actuelle', 1)","('onze', 1)","('compose', 1)","('banalisée', 1)","('entièreté', 1)","('possibilité', 1)","('fractionnement', 1)","('multiple', 1)","('or', 1)","('objectif', 1)","('réforme', 1)","('permettre', 1)","('libérer', 1)","('professionnellement', 1)","('fois', 1)","('semaine', 1)"
2480,"('période', 4)","('jours', 4)","('consécutifs', 3)","('calendaires', 2)","('rédaction', 2)","('remplacer', 2)","('paternité', 2)","('pendant', 2)","('après', 1)","('deux', 1)","('dernières', 1)","('occurrence', 1)","('insérer', 1)","('mot', 1)","('présente', 1)","('actuelle', 1)","('onze', 1)","('compose', 1)","('banalisée', 1)","('entièreté', 1)","('possibilité', 1)","('fractionnement', 1)","('multiple', 1)","('or', 1)","('objectif', 1)","('réforme', 1)","('permettre', 1)","('libérer', 1)","('professionnellement', 1)","('fois', 1)"
2481,"('accès', 4)","('dématérialisées', 3)","('service', 3)","('voie', 2)","('dématérialisée', 2)","('procéder', 2)","('publique', 2)","('procédures', 2)","('public', 2)","('inégalités', 2)","('numériques', 2)","('i', 1)","('première', 1)","('supprimer', 1)","('mot', 1)","('conséquence', 1)","('suppression', 1)","('seconde', 1)","('occasion', 1)","('examen', 1)","('séance', 1)","('projet', 1)","('accélération', 1)","('simplification', 1)","('action', 1)","('visant', 1)","('interdire', 1)","('contrainte', 1)","('recourir', 1)","('communication', 1)"
2482,"('mot', 2)","('décret', 2)","('jours', 2)","('minimale', 2)","('paternité', 2)","('substituer', 1)","('fixé', 1)","('sept', 1)","('fixée', 1)","('durée', 1)","('pendant', 1)","('laquelle', 1)","('travailleurs', 1)","('indépendants', 1)","('cesser', 1)","('activité', 1)","('professionnelle', 1)","('pouvoir', 1)","('bénéficier', 1)","('indemnités', 1)","('prévues', 1)","('cadre', 1)","('or', 1)","('semblerait', 1)","('opportun', 1)","('réussite', 1)","('réforme', 1)","('soumis', 1)","('période', 1)","('obligatoire', 1)"
2483,"('article', 5)","('prise', 4)","('charge', 4)","('assurance', 4)","('maladie', 4)","('interruption', 4)","('volontaire', 4)","('grossesse', 4)","('sécurité', 3)","('sociale', 3)","('obligatoire', 3)","('assurées', 3)","('secret', 3)","('ca', 3)","('pratique', 3)","('femmes', 3)","('information', 3)","('code', 2)","('frais', 2)","('ii', 2)","('santé', 2)","('publique', 2)","('rédigé', 2)","('protégée', 2)","('ordonnance', 2)","('relative', 2)","('mayotte', 2)","('référence', 2)","('ivg', 2)","('tous', 2)"
2484,"('accouchement', 6)","('entretien', 5)","('postnatal', 5)","('entre', 4)","('santé', 3)","('réalisé', 3)","('suivant', 3)","('professionnel', 3)","('suivi', 3)","('comme', 3)","('obligatoire', 2)","('jours', 2)","('besoins', 2)","('accompagnement', 2)","('séances', 2)","('proposées', 2)","('mère', 2)","('après', 2)","('femmes', 2)","('grossesse', 2)","('leurs', 2)","('être', 2)","('article', 1)","('code', 1)","('publique', 1)","('complété', 1)","('rédigé', 1)","('médecin', 1)","('huitième', 1)","('quinzième', 1)"
2485,"('financement', 4)","('santé', 4)","('avis', 2)","('parlementaires', 2)","('établissements', 2)","('doit', 2)","('être', 2)","('contrat', 2)","('établissement', 2)","('ni', 2)","('compléter', 1)","('première', 1)","('mot', 1)","('après', 1)","('département', 1)","('concerné', 1)","('mécanisme', 1)","('endettés', 1)","('lisible', 1)","('transparent', 1)","('cette', 1)","('perspective', 1)","('conclusion', 1)","('entre', 1)","('ar', 1)","('pouvoir', 1)","('faire', 1)","('contrôle', 1)","('acteurs', 1)","('territoire', 1)"
2486,"('santé', 6)","('financement', 4)","('disposition', 2)","('suivi', 2)","('conseil', 2)","('territorial', 2)","('établissements', 2)","('doit', 2)","('contrat', 2)","('établissement', 2)","('ni', 2)","('compléter', 1)","('suivante', 1)","('contrats', 1)","('font', 1)","('concerné', 1)","('mécanisme', 1)","('endettés', 1)","('être', 1)","('lisible', 1)","('transparent', 1)","('cette', 1)","('perspective', 1)","('conclusion', 1)","('entre', 1)","('ar', 1)","('pouvoir', 1)","('faire', 1)","('contrôle', 1)","('acteurs', 1)"
2487,"('stock', 2)","('médicaments', 2)","('première', 1)","('deuxième', 1)","('article', 1)","('code', 1)","('santé', 1)","('publique', 1)","('excéder', 1)","('remplacés', 1)","('mot', 1)","('être', 1)","('inférieure', 1)","('a', 1)","('mi', 1)","('jour', 1)","('carences', 1)","('patentes', 1)","('termes', 1)","('gestion', 1)","('thérapeutiques', 1)","('très', 1)","('courante', 1)","('fondamentales', 1)","('tels', 1)","('certains', 1)","('anticancéreux', 1)","('venue', 1)","('manquer', 1)","('cette', 1)"
2488,"('article', 5)","('parcours', 5)","('soins', 5)","('développement', 4)","('téléconsultations', 4)","('hors', 4)","('téléconsultation', 3)","('santé', 3)","('charge', 3)","('assurance', 3)","('consultation', 3)","('physique', 3)","('conformément', 2)","('plus', 2)","('comme', 2)","('nécessaire', 2)","('solidaire', 2)","('prise', 2)","('maladie', 2)","('risque', 2)","('part', 2)","('remboursement', 2)","('a', 2)","('covid', 2)","('propos', 2)","('compléter', 1)","('mot', 1)","('cinquième', 1)","('code', 1)","('sécurité', 1)"
2489,"('consultation', 6)","('prévention', 5)","('coordination', 5)","('cette', 5)","('patient', 5)","('médecin', 4)","('traitant', 4)","('médical', 4)","('expérimentation', 3)","('durée', 2)","('autoriser', 2)","('titre', 2)","('expérimental', 2)","('santé', 2)","('mise', 2)","('réalisée', 2)","('cours', 2)","('alimente', 2)","('volet', 2)","('synthèse', 2)","('dossier', 2)","('partagé', 2)","('parcours', 2)","('chronique', 2)","('i', 1)","('compter', 1)","('janvier', 1)","('trois', 1)","('état', 1)","('peut', 1)"
